Fx                    ,Fy  ,Fz                    ,Tx  ,Ty  ,Tz  ,x                      ,y                       ,z                       ,roll                  ,pitch                  ,yaw
0.0                   ,0.0 ,0.0010000000000000007 ,0.0 ,0.0 ,0.0 ,1.961235566151101e-05  ,-1.0042327606899895e-05 ,0.00011348754069955916  ,-0.02622799697191984  ,0.11009749625766051    ,0.013873320585361604
0.0                   ,0.0 ,0.0                   ,0.0 ,0.0 ,0.0 ,5.646327624627374e-06  ,-1.3503959741624621e-05 ,3.4029252089207337e-06  ,0.18460721791535437   ,0.20413577653922244    ,-0.01609228016038058
0.0                   ,0.0 ,0.010000000000000007  ,0.0 ,0.0 ,0.0 ,0.00010569609142010774 ,9.651970157446582e-06   ,0.0013139661622569164   ,-0.06824886206698022  ,0.01003364681288742    ,0.0046147629095778095
0.0                   ,0.0 ,0.010000000000000007  ,0.0 ,0.0 ,0.0 ,0.0001091631142309559  ,1.240506620564339e-05   ,0.0013468838362405433   ,-0.15243585958457784  ,0.0016647824652316612  ,0.04709030251754663
0.0                   ,0.0 ,0.010000000000000007  ,0.0 ,0.0 ,0.0 ,0.00011134336006297008 ,1.2656492400471185e-05  ,0.001360375105486531    ,-0.1050461040141124   ,-0.0016395972811723098 ,0.028712642475266788
0.0                   ,0.0 ,0.0                   ,0.0 ,0.0 ,0.0 ,5.464723658119149e-06  ,-1.2384413038087936e-05 ,-1.7826563641498653e-05 ,0.053939470093633375  ,0.13667437275159103    ,0.037590203597521285
0.0                   ,0.0 ,0.0                   ,0.0 ,0.0 ,0.0 ,5.698101434749818e-06  ,-1.7907895664251353e-05 ,-4.166270130872045e-05  ,0.06754466666031583   ,0.1218074389221192     ,0.010419819907367777
0.0                   ,0.0 ,0.050000000000000114  ,0.0 ,0.0 ,0.0 ,5.2036799101119546e-05 ,-4.384277798740682e-06  ,0.0005628573197907725   ,-0.23337793298282655  ,-0.05358681651327666   ,0.06720692287243075
0.0                   ,0.0 ,0.015000000000000034  ,0.0 ,0.0 ,0.0 ,0.00015421220614663647 ,3.157824468460404e-05   ,0.0020355880673288244   ,-0.17139770014519728  ,-0.045727359657072544  ,0.061475437992148156
0.0                   ,0.0 ,0.015000000000000012  ,0.0 ,0.0 ,0.0 ,0.00017251406223766535 ,3.733241976779453e-05   ,0.0022210558046691737   ,-0.06465461438046619  ,-0.0020287824489880098 ,-0.021529006328904643
-0.015000000000000012 ,0.0 ,0.0                   ,0.0 ,0.0 ,0.0 ,-0.0005948618755024207 ,-5.798574307617627e-05  ,-0.0013473673046343906  ,1.3030433880330026    ,0.44999696158112534    ,-0.03659109109369057
-0.015000000000000015 ,0.0 ,0.0                   ,0.0 ,0.0 ,0.0 ,-0.0006023467322988022 ,-6.120695356151268e-05  ,-0.0013937036124011461  ,1.3718807617189868    ,0.49541416514538333    ,-0.0442240337782656
0.0,0.0,0.0,0.0,0.0,0.0,-5.1942439571156355e-05,-2.8437738332269352e-05,-0.0003043229750448099,-0.0281125455672932,0.001713501748593064,0.027224801760827436
-0.02000000000000001,0.0,0.0,0.0,0.0,0.0,-0.0008047913400550438,-5.55115564641644e-05,-0.0018353124599717113,1.7420030962711184,0.5607683438118436,0.051669916621142675
-0.020000000000000014,0.0,0.0,0.0,0.0,0.0,-0.0008217366483448704,-5.508602976088455e-05,-0.0018375333172391073,1.8307581075790142,0.6043871546740299,0.06314560322953891
-0.009999999999999986,0.0,0.0,0.0,0.0,0.0,-0.000532272212116328,-5.264944301100279e-05,-0.0012771193828803552,1.1743705475981623,0.31606926804486013,0.039139371431511194
